+-------+-----+-----+-----+-----+-----+--------+----------------------------------------------+--------+--------+--------+--------+--------+--------+--------+--------+-----------+------------+--------------+-----------+
| COUNT | 1XX | 2XX | 3XX | 4XX | 5XX | METHOD |                     URI                      |  MIN   |  MAX   |  SUM   |  AVG   |  P90   |  P95   |  P99   | STDDEV | MIN(BODY) | MAX(BODY)  |  SUM(BODY)   | AVG(BODY) |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/user/usuzuki1/icon                      | 0.012  | 0.012  | 0.024  | 0.012  | 0.012  | 0.012  | 0.012  | 0.000  | 6969.000  | 6969.000   | 13938.000    | 6969.000  |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/livestream/7538/report                  | 0.020  | 0.048  | 0.068  | 0.034  | 0.048  | 0.048  | 0.048  | 0.014  | 3.000     | 3.000      | 6.000        | 3.000     |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/user/taro820/icon                       | 0.028  | 0.032  | 0.060  | 0.030  | 0.032  | 0.032  | 0.032  | 0.002  | 6969.000  | 6969.000   | 13938.000    | 6969.000  |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/user/eyamazaki0/icon                    | 0.012  | 0.100  | 0.112  | 0.056  | 0.100  | 0.100  | 0.100  | 0.044  | 6969.000  | 6969.000   | 13938.000    | 6969.000  |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/user/saitotakuma1/icon                  | 0.008  | 0.024  | 0.032  | 0.016  | 0.024  | 0.024  | 0.024  | 0.008  | 6969.000  | 6969.000   | 13938.000    | 6969.000  |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/user/tsubasamaeda0/icon                 | 0.044  | 0.052  | 0.096  | 0.048  | 0.052  | 0.052  | 0.052  | 0.004  | 6969.000  | 6969.000   | 13938.000    | 6969.000  |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/user/shotamatsumoto0/icon               | 0.024  | 0.168  | 0.192  | 0.096  | 0.168  | 0.168  | 0.168  | 0.072  | 6969.000  | 6969.000   | 13938.000    | 6969.000  |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/user/rhasegawa0/icon                    | 0.028  | 0.044  | 0.072  | 0.036  | 0.044  | 0.044  | 0.044  | 0.008  | 6969.000  | 6969.000   | 13938.000    | 6969.000  |
| 2     | 0   | 2   | 0   | 0   | 0   | POST   | /api/livestream/7530/livecomment/1061/report | 0.068  | 0.116  | 0.184  | 0.092  | 0.116  | 0.116  | 0.116  | 0.024  | 2656.000  | 2668.000   | 5324.000     | 2662.000  |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/user/haruka730/icon                     | 0.008  | 0.088  | 0.096  | 0.048  | 0.088  | 0.088  | 0.088  | 0.040  | 6969.000  | 6969.000   | 13938.000    | 6969.000  |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/user/hidekimurakami0/icon               | 0.012  | 0.080  | 0.092  | 0.046  | 0.080  | 0.080  | 0.080  | 0.034  | 6969.000  | 6969.000   | 13938.000    | 6969.000  |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/user/naokiikeda1/icon                   | 0.044  | 0.092  | 0.136  | 0.068  | 0.092  | 0.092  | 0.092  | 0.024  | 6969.000  | 6969.000   | 13938.000    | 6969.000  |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/livestream/7525/ngwords                 | 0.084  | 0.136  | 0.220  | 0.110  | 0.136  | 0.136  | 0.136  | 0.026  | 5.000     | 5.000      | 10.000       | 5.000     |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/user/atsushiinoue0/icon                 | 0.008  | 0.072  | 0.080  | 0.040  | 0.072  | 0.072  | 0.072  | 0.032  | 6969.000  | 6969.000   | 13938.000    | 6969.000  |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/livestream/7540/report                  | 0.004  | 0.028  | 0.032  | 0.016  | 0.028  | 0.028  | 0.028  | 0.012  | 3.000     | 3.000      | 6.000        | 3.000     |
| 2     | 0   | 2   | 0   | 0   | 0   | POST   | /api/livestream/7537/livecomment             | 0.112  | 0.228  | 0.340  | 0.170  | 0.228  | 0.228  | 0.228  | 0.058  | 1871.000  | 1910.000   | 3781.000     | 1890.500  |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/user/lmatsumoto0/icon                   | 0.008  | 0.036  | 0.044  | 0.022  | 0.036  | 0.036  | 0.036  | 0.014  | 6969.000  | 6969.000   | 13938.000    | 6969.000  |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/user/taro660/icon                       | 0.028  | 0.140  | 0.168  | 0.084  | 0.140  | 0.140  | 0.140  | 0.056  | 6969.000  | 6969.000   | 13938.000    | 6969.000  |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/user/rmatsumoto0/icon                   | 0.028  | 0.040  | 0.068  | 0.034  | 0.040  | 0.040  | 0.040  | 0.006  | 6969.000  | 6969.000   | 13938.000    | 6969.000  |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/user/naoki350/icon                      | 0.008  | 0.020  | 0.028  | 0.014  | 0.020  | 0.020  | 0.020  | 0.006  | 6969.000  | 6969.000   | 13938.000    | 6969.000  |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/user/xnakajima0/icon                    | 0.036  | 0.048  | 0.084  | 0.042  | 0.048  | 0.048  | 0.048  | 0.006  | 6969.000  | 6969.000   | 13938.000    | 6969.000  |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/user/haruka030/icon                     | 0.036  | 0.084  | 0.120  | 0.060  | 0.084  | 0.084  | 0.084  | 0.024  | 6969.000  | 6969.000   | 13938.000    | 6969.000  |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/user/katotsubasa0/icon                  | 0.028  | 0.032  | 0.060  | 0.030  | 0.032  | 0.032  | 0.032  | 0.002  | 6969.000  | 6969.000   | 13938.000    | 6969.000  |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/user/yasuhirokato0/icon                 | 0.024  | 0.032  | 0.056  | 0.028  | 0.032  | 0.032  | 0.032  | 0.004  | 6969.000  | 6969.000   | 13938.000    | 6969.000  |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/user/tanakahiroshi0/icon                | 0.040  | 0.172  | 0.212  | 0.106  | 0.172  | 0.172  | 0.172  | 0.066  | 6969.000  | 6969.000   | 13938.000    | 6969.000  |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/user/gmatsuda0/icon                     | 0.020  | 0.024  | 0.044  | 0.022  | 0.024  | 0.024  | 0.024  | 0.002  | 6969.000  | 6969.000   | 13938.000    | 6969.000  |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/user/kenichi470/icon                    | 0.008  | 0.052  | 0.060  | 0.030  | 0.052  | 0.052  | 0.052  | 0.022  | 6969.000  | 6969.000   | 13938.000    | 6969.000  |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/user/tanakahanako0/icon                 | 0.012  | 0.012  | 0.024  | 0.012  | 0.012  | 0.012  | 0.012  | 0.000  | 6969.000  | 6969.000   | 13938.000    | 6969.000  |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/user/ikedahideki0/icon                  | 0.028  | 0.064  | 0.092  | 0.046  | 0.064  | 0.064  | 0.064  | 0.018  | 6969.000  | 6969.000   | 13938.000    | 6969.000  |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/user/yokotanaka0/icon                   | 0.116  | 0.156  | 0.272  | 0.136  | 0.156  | 0.156  | 0.156  | 0.020  | 6969.000  | 6969.000   | 13938.000    | 6969.000  |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/user/kumikomaeda0/icon                  | 0.036  | 0.312  | 0.348  | 0.174  | 0.312  | 0.312  | 0.312  | 0.138  | 6969.000  | 6969.000   | 13938.000    | 6969.000  |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/livestream/7544/report                  | 0.052  | 0.204  | 0.256  | 0.128  | 0.204  | 0.204  | 0.204  | 0.076  | 3.000     | 3.000      | 6.000        | 3.000     |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/livestream/7527/ngwords                 | 0.064  | 0.068  | 0.132  | 0.066  | 0.068  | 0.068  | 0.068  | 0.002  | 5.000     | 131.000    | 136.000      | 68.000    |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/livestream/7524/ngwords                 | 0.084  | 0.168  | 0.252  | 0.126  | 0.168  | 0.168  | 0.168  | 0.042  | 5.000     | 5.000      | 10.000       | 5.000     |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/user/tyamada0/icon                      | 0.044  | 0.060  | 0.104  | 0.052  | 0.060  | 0.060  | 0.060  | 0.008  | 6969.000  | 6969.000   | 13938.000    | 6969.000  |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/user/mituruhayashi0/icon                | 0.016  | 0.040  | 0.056  | 0.028  | 0.040  | 0.040  | 0.040  | 0.012  | 6969.000  | 6969.000   | 13938.000    | 6969.000  |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/user/naoko440/icon                      | 0.004  | 0.040  | 0.044  | 0.022  | 0.040  | 0.040  | 0.040  | 0.018  | 6969.000  | 6969.000   | 13938.000    | 6969.000  |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/user/ynakamura0/icon                    | 0.012  | 0.104  | 0.116  | 0.058  | 0.104  | 0.104  | 0.104  | 0.046  | 6969.000  | 6969.000   | 13938.000    | 6969.000  |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/user/gotoshohei0/icon                   | 0.016  | 0.348  | 0.364  | 0.182  | 0.348  | 0.348  | 0.348  | 0.166  | 6969.000  | 6969.000   | 13938.000    | 6969.000  |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/user/chiyofujii0/icon                   | 0.012  | 0.024  | 0.036  | 0.018  | 0.024  | 0.024  | 0.024  | 0.006  | 6969.000  | 6969.000   | 13938.000    | 6969.000  |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/user/suzukishohei0/icon                 | 0.028  | 0.036  | 0.064  | 0.032  | 0.036  | 0.036  | 0.036  | 0.004  | 6969.000  | 6969.000   | 13938.000    | 6969.000  |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/livestream/7541/report                  | 0.048  | 0.068  | 0.116  | 0.058  | 0.068  | 0.068  | 0.068  | 0.010  | 3.000     | 3.000      | 6.000        | 3.000     |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/user/morijun0/icon                      | 0.012  | 0.116  | 0.128  | 0.064  | 0.116  | 0.116  | 0.116  | 0.052  | 6969.000  | 6969.000   | 13938.000    | 6969.000  |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/livestream/7523/ngwords                 | 0.088  | 0.200  | 0.288  | 0.144  | 0.200  | 0.200  | 0.200  | 0.056  | 5.000     | 5.000      | 10.000       | 5.000     |
| 2     | 0   | 2   | 0   | 0   | 0   | POST   | /api/livestream/7530/livecomment/1080/report | 0.196  | 0.248  | 0.444  | 0.222  | 0.248  | 0.248  | 0.248  | 0.026  | 2584.000  | 2614.000   | 5198.000     | 2599.000  |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/user/satoyuta0/icon                     | 0.020  | 0.028  | 0.048  | 0.024  | 0.028  | 0.028  | 0.028  | 0.004  | 6969.000  | 6969.000   | 13938.000    | 6969.000  |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/user/asukaito0/icon                     | 0.076  | 0.144  | 0.220  | 0.110  | 0.144  | 0.144  | 0.144  | 0.034  | 6969.000  | 6969.000   | 13938.000    | 6969.000  |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/user/akira580/icon                      | 0.060  | 0.064  | 0.124  | 0.062  | 0.064  | 0.064  | 0.064  | 0.002  | 6969.000  | 6969.000   | 13938.000    | 6969.000  |
| 2     | 0   | 1   | 0   | 1   | 0   | POST   | /api/livestream/7522/enter                   | 0.008  | 0.340  | 0.348  | 0.174  | 0.340  | 0.340  | 0.340  | 0.166  | 0.000     | 0.000      | 0.000        | 0.000     |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/livestream/7517/reaction                | 0.004  | 0.004  | 0.004  | 0.002  | 0.004  | 0.004  | 0.004  | 0.002  | 3.000     | 1772.000   | 1775.000     | 887.500   |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/user/nanamimaeda0/icon                  | 0.028  | 0.080  | 0.108  | 0.054  | 0.080  | 0.080  | 0.080  | 0.026  | 6969.000  | 6969.000   | 13938.000    | 6969.000  |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/livestream/7516/reaction                | 0.004  | 0.004  | 0.004  | 0.002  | 0.004  | 0.004  | 0.004  | 0.002  | 3.000     | 1748.000   | 1751.000     | 875.500   |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/livestream/7515/reaction                | 0.004  | 0.004  | 0.004  | 0.002  | 0.004  | 0.004  | 0.004  | 0.002  | 3.000     | 1740.000   | 1743.000     | 871.500   |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/livestream/7514/reaction                | 0.004  | 0.004  | 0.004  | 0.002  | 0.004  | 0.004  | 0.004  | 0.002  | 3.000     | 1765.000   | 1768.000     | 884.000   |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/livestream/7513/reaction                | 0.004  | 0.004  | 0.004  | 0.002  | 0.004  | 0.004  | 0.004  | 0.002  | 3.000     | 1745.000   | 1748.000     | 874.000   |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/livestream/7512/reaction                | 0.004  | 0.004  | 0.004  | 0.002  | 0.004  | 0.004  | 0.004  | 0.002  | 3.000     | 1747.000   | 1750.000     | 875.000   |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/livestream/7511/reaction                | 0.004  | 0.004  | 0.008  | 0.004  | 0.004  | 0.004  | 0.004  | 0.000  | 3.000     | 1741.000   | 1744.000     | 872.000   |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/livestream/7510/reaction                | 0.004  | 0.004  | 0.004  | 0.002  | 0.004  | 0.004  | 0.004  | 0.002  | 3.000     | 1766.000   | 1769.000     | 884.500   |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/livestream/7509/reaction                | 0.004  | 0.004  | 0.004  | 0.002  | 0.004  | 0.004  | 0.004  | 0.002  | 3.000     | 1740.000   | 1743.000     | 871.500   |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/livestream/7508/reaction                | 0.004  | 0.004  | 0.004  | 0.002  | 0.004  | 0.004  | 0.004  | 0.002  | 3.000     | 1740.000   | 1743.000     | 871.500   |
| 2     | 0   | 2   | 0   | 0   | 0   | POST   | /api/livestream/7531/livecomment/1081/report | 0.144  | 0.388  | 0.532  | 0.266  | 0.388  | 0.388  | 0.388  | 0.122  | 2658.000  | 2661.000   | 5319.000     | 2659.500  |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/livestream/7507/reaction                | 0.004  | 0.004  | 0.008  | 0.004  | 0.004  | 0.004  | 0.004  | 0.000  | 3.000     | 1731.000   | 1734.000     | 867.000   |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/livestream/7506/reaction                | 0.004  | 0.004  | 0.004  | 0.002  | 0.004  | 0.004  | 0.004  | 0.002  | 3.000     | 1760.000   | 1763.000     | 881.500   |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/livestream/7505/reaction                | 0.004  | 0.004  | 0.004  | 0.002  | 0.004  | 0.004  | 0.004  | 0.002  | 3.000     | 1744.000   | 1747.000     | 873.500   |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/livestream/7504/reaction                | 0.004  | 0.004  | 0.008  | 0.004  | 0.004  | 0.004  | 0.004  | 0.000  | 3.000     | 1746.000   | 1749.000     | 874.500   |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/livestream/7503/reaction                | 0.004  | 0.004  | 0.004  | 0.002  | 0.004  | 0.004  | 0.004  | 0.002  | 3.000     | 1754.000   | 1757.000     | 878.500   |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/user/atakahashi0/icon                   | 0.020  | 0.024  | 0.044  | 0.022  | 0.024  | 0.024  | 0.024  | 0.002  | 6969.000  | 6969.000   | 13938.000    | 6969.000  |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/livestream/7502/reaction                | 0.004  | 0.004  | 0.004  | 0.002  | 0.004  | 0.004  | 0.004  | 0.002  | 3.000     | 1740.000   | 1743.000     | 871.500   |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/livestream/7501/reaction                | 0.004  | 0.004  | 0.004  | 0.002  | 0.004  | 0.004  | 0.004  | 0.002  | 3.000     | 1746.000   | 1749.000     | 874.500   |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/livestream/7500/reaction                | 0.004  | 0.004  | 0.008  | 0.004  | 0.004  | 0.004  | 0.004  | 0.000  | 3.000     | 1758.000   | 1761.000     | 880.500   |
| 2     | 0   | 2   | 0   | 0   | 0   | POST   | /api/livestream/7532/livecomment/1084/report | 0.148  | 0.180  | 0.328  | 0.164  | 0.180  | 0.180  | 0.180  | 0.016  | 2620.000  | 2629.000   | 5249.000     | 2624.500  |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/livestream/7499/reaction                | 0.004  | 0.004  | 0.008  | 0.004  | 0.004  | 0.004  | 0.004  | 0.000  | 3.000     | 1749.000   | 1752.000     | 876.000   |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/livestream/7498/reaction                | 0.004  | 0.004  | 0.004  | 0.002  | 0.004  | 0.004  | 0.004  | 0.002  | 3.000     | 1775.000   | 1778.000     | 889.000   |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/livestream/7497/reaction                | 0.008  | 0.008  | 0.008  | 0.004  | 0.008  | 0.008  | 0.008  | 0.004  | 3.000     | 2376.000   | 2379.000     | 1189.500  |
| 2     | 0   | 2   | 0   | 0   | 0   | POST   | /api/livestream/7496/livecomment             | 0.012  | 0.012  | 0.024  | 0.012  | 0.012  | 0.012  | 0.012  | 0.000  | 1615.000  | 1633.000   | 3248.000     | 1624.000  |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/livestream/7557/report                  | 0.008  | 0.020  | 0.028  | 0.014  | 0.020  | 0.020  | 0.020  | 0.006  | 3.000     | 3.000      | 6.000        | 3.000     |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/livestream/7496/statistics              | 6.960  | 7.032  | 13.992 | 6.996  | 7.032  | 7.032  | 7.032  | 0.036  | 100.000   | 102.000    | 202.000      | 101.000   |
| 2     | 0   | 2   | 0   | 0   | 0   | POST   | /api/livestream/7542/livecomment             | 0.132  | 0.136  | 0.268  | 0.134  | 0.136  | 0.136  | 0.136  | 0.002  | 1839.000  | 1851.000   | 3690.000     | 1845.000  |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/user/suzukitsubasa0/statistics          | 2.740  | 2.788  | 5.528  | 2.764  | 2.788  | 2.788  | 2.788  | 0.024  | 133.000   | 140.000    | 273.000      | 136.500   |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/livestream/7524/report                  | 0.004  | 0.116  | 0.144  | 0.048  | 0.116  | 0.116  | 0.116  | 0.049  | 3.000     | 3.000      | 9.000        | 3.000     |
| 3     | 0   | 3   | 0   | 0   | 0   | POST   | /api/livestream/7532/livecomment             | 0.080  | 0.845  | 1.097  | 0.366  | 0.845  | 0.845  | 0.845  | 0.341  | 1826.000  | 1928.000   | 5646.000     | 1882.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | POST   | /api/livestream/7496/reaction                | 0.008  | 0.012  | 0.028  | 0.009  | 0.012  | 0.012  | 0.012  | 0.002  | 1552.000  | 1557.000   | 4662.000     | 1554.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/me                                 | 0.004  | 0.004  | 0.008  | 0.003  | 0.004  | 0.004  | 0.004  | 0.002  | 235.000   | 247.000    | 729.000      | 243.000   |
| 3     | 0   | 3   | 0   | 0   | 0   | POST   | /api/livestream/7527/enter                   | 0.012  | 0.032  | 0.068  | 0.023  | 0.032  | 0.032  | 0.032  | 0.008  | 0.000     | 0.000      | 0.000        | 0.000     |
| 3     | 0   | 3   | 0   | 0   | 0   | POST   | /api/livestream/7557/reaction                | 0.072  | 0.224  | 0.516  | 0.172  | 0.224  | 0.224  | 0.224  | 0.071  | 1868.000  | 1875.000   | 5616.000     | 1872.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | POST   | /api/livestream/7557/livecomment             | 0.160  | 0.400  | 0.748  | 0.249  | 0.400  | 0.400  | 0.400  | 0.107  | 1928.000  | 2029.000   | 5947.000     | 1982.333  |
| 3     | 0   | 3   | 0   | 0   | 0   | DELETE | /api/livestream/7527/exit                    | 0.012  | 0.320  | 0.364  | 0.121  | 0.320  | 0.320  | 0.320  | 0.141  | 0.000     | 0.000      | 0.000        | 0.000     |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/livestream/7523/report                  | 0.024  | 0.196  | 0.356  | 0.119  | 0.196  | 0.196  | 0.196  | 0.071  | 3.000     | 5502.000   | 5508.000     | 1836.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/livestream/7506/livecomment             | 0.020  | 0.024  | 0.044  | 0.015  | 0.024  | 0.024  | 0.024  | 0.010  | 3.000     | 12835.000  | 23875.000    | 7958.333  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/shota870/icon                      | 0.008  | 0.072  | 0.092  | 0.031  | 0.072  | 0.072  | 0.072  | 0.029  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/fyamaguchi0/icon                   | 0.004  | 0.120  | 0.136  | 0.045  | 0.120  | 0.120  | 0.120  | 0.053  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
